cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat109,cat110,cat111,cat112,cat113,cat114,cat115,cat116,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14
1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,3,3,1,1,0,1,1,1,0,0,0,6,4,3,3,0,4,3,0,3,11,6,0,0,2,5,8,10,0,29,54,0,28,20,0,10,36,-2.2750580721552147,0.8424975802867148,2.2075717064739817,-1.423050236230496,-0.9495923891057144,-1.199836115060885,0.0211827877167117,-1.2257058033323334,-1.4505033590108658,-1.5795634900941398,-0.6938571144208064,-0.6770791732109831,-1.0410944200076442,1.2455889164927008
0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,2,1,1,2,0,0,1,0,0,3,1,3,4,0,0,11,11,2,0,1,7,5,6,4,1,29,93,0,8,43,0,8,158,0.441135856409042,-1.2563624821057275,-1.3386031644305745,0.6311004374467225,0.2730202226293794,-0.3010407491293974,-0.2565260756995349,-0.3740796013711968,-0.266003390911973,0.0397768578768473,-0.1965241434216742,-0.1524742077378546,-0.9003461395320754,-1.0799151084696867
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,3,3,1,0,2,1,3,1,2,0,0,2,0,3,2,2,4,4,2,14,6,2,0,0,5,4,7,6,6,29,59,2,44,46,0,14,72,1.2023598696224482,0.5489538166046446,-0.4030039514246065,1.7226620394032328,-0.9835224072124782,-0.2912017033863858,-0.9615155537163832,2.204761755959621,1.5357898340419187,-1.3495374326810952,-0.4683965175476511,-0.5075044977718205,0.3431980810266496,0.8053654352120648
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,3,3,0,0,2,1,1,1,0,0,0,0,0,2,3,3,4,4,0,11,11,2,0,0,3,3,8,7,1,29,3,0,35,36,0,10,46,-1.2798021157131878,-0.7150912052775664,-1.00051947232366,-0.7269936810053759,0.4371639997921825,-1.0348346353606863,-0.9007756709436427,-0.969254440446211,-1.3004090243082849,-1.187334046528712,-1.495606403468399,-1.5045137674106277,-0.8871233919169796,-0.5100655925480988
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,0,0,3,3,2,4,0,3,14,1,0,0,0,10,6,5,10,10,29,38,2,31,48,0,15,246,0.7796491085074119,0.2358247375000559,-0.90760387981482,0.3994612549219994,-0.4672335820764816,1.6276218691108733,1.1296814454488433,-0.5731701279800845,0.8883564886838687,0.9815908067649634,1.796668644395968,1.7541109652307512,1.5375386492698762,1.1218324682526029
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,3,1,3,1,1,0,1,1,1,0,0,0,6,4,3,3,3,4,2,0,11,10,0,0,0,4,4,7,6,1,29,55,0,19,47,16,10,62,0.0112334692545638,1.1088376442338947,0.459680708649977,0.4932285237804523,0.518017592558045,-0.5100156448634029,-0.6528175260106949,-0.3451246100389114,-0.2774092379323231,-0.4058380243059872,-0.6769472126050281,-0.7101426115311188,-0.5653526433808223,1.1032559474885495
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,3,2,1,3,1,2,0,0,1,0,3,3,2,3,0,2,14,7,0,0,3,10,5,5,6,6,29,89,0,30,55,0,13,236,2.2427288748697554,1.1088376442338947,-0.90760387981482,1.4776619663007458,0.7151896570665044,1.7194594635684393,0.5329467008394867,1.5667035762735146,2.497462529917156,1.6376768379671802,1.5578115205775422,1.6133184061778412,1.5375386492698762,1.3889706689565136
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,1,0,3,1,2,4,4,3,14,9,0,0,1,5,5,9,11,10,29,55,0,6,17,8,13,131,-1.1530256991143384,-0.086791204496679,-0.0796712124437942,-0.8536220295197172,-0.545789679977609,-0.6637836451820854,-0.5664401339026571,-0.0799867497531036,-0.9053369318642664,-0.1694552749082262,-0.1965241434216742,-0.2426394197797304,0.7588057137925639,-1.2320562283691303
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,1,4,3,3,3,4,4,0,11,5,2,0,0,3,4,11,8,1,29,55,0,44,22,0,12,39,-1.0516867253612292,1.1088376442338947,0.0292531664034513,-0.3190635259156754,0.1901089570097139,-1.426777751906386,-1.5361992383837957,1.0565965048368018,-0.975259733162936,-1.540022711138361,-1.4160222737796695,-1.427149612598682,-0.3559588092118225,0.8063241943404252
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,0,1,2,1,3,1,0,0,0,0,0,2,3,2,3,2,3,14,7,0,0,2,5,6,7,9,10,29,52,0,30,46,0,12,132,-0.2047180432265289,1.5447373236290325,1.765848523680606,1.893187081121068,-0.545789679977609,0.1495612174332362,-0.1991484892330629,2.249542147726966,0.1372787073582877,-0.0201268835384467,0.9414570250017562,0.8811932850074449,0.5553116206553791,1.4624215208653637
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,0,0,3,1,2,4,0,2,14,8,0,0,0,10,6,5,7,6,38,25,4,9,51,0,13,246,2.136017521723681,0.2358247375000559,-0.8116655102582315,1.6475584270327854,0.518017592558045,1.5575832704496433,0.3240808542940869,0.9801153898004888,2.3740369389723024,1.7470873584837832,1.796668644395968,1.7961709007549385,1.5095195766147975,-0.6574849362707815
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1,3,3,0,1,2,1,1,1,0,0,0,0,0,2,3,3,4,2,0,11,10,0,0,0,4,4,7,6,1,2,49,0,35,50,5,9,62,0.0344355327898242,0.5489538166046446,0.459680708649977,1.1720156435010975,-0.3471594976426787,-0.4484752903696996,-0.8837456401523927,0.5697033488647656,-0.2774092379323231,-0.2289819244261218,-0.6769472126050281,-0.7101426115311188,-0.5799704730711164,-0.4967149842160942
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,0,0,11,10,0,0,1,6,6,5,5,1,29,52,2,14,43,5,9,153,0.5013363818015181,1.3434376506571473,1.0487145557933408,1.3825713690511452,0.3963942579336169,0.2238416247150909,0.2125927126054004,-0.1393944043831376,0.0447095141496478,0.1593149893521509,1.1817756746809485,1.123197629510703,-0.5359619748807679,-0.9510092684791462
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,2,2,1,1,1,0,0,0,6,4,3,3,2,6,4,0,10,9,0,0,4,2,3,8,7,1,29,55,0,6,35,0,11,87,-1.115493733841734,0.2358247375000559,0.5639814318156332,0.1124549577462295,-0.9835224072124782,-0.9917583374719312,-0.4033183286040407,0.9279464830035258,-0.5680654844654051,-1.2814992803362062,-1.5491639472261425,-1.5566238439555569,-0.6090605178243268,-1.2779551336831727
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1,3,1,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,0,0,11,8,0,0,0,7,7,5,5,3,29,52,6,30,13,0,8,179,-0.0969556883521381,-1.8287622268195916,0.7660799301560653,-1.4807851634671323,-0.9835224072124782,0.0292157436598185,2.1813180688147966,-1.0897171888682888,-0.1285271188550933,-0.4930001228760821,1.318197450140674,1.3894691551314076,-0.990937226745125,1.4778291851676058
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,1,0,2,1,3,1,0,0,0,0,0,3,2,2,4,2,3,14,10,0,0,0,4,4,8,10,10,29,85,0,18,35,4,13,62,-0.4475794679798348,-0.086791204496679,0.138063196776851,0.208764907584816,-0.9835224072124782,-0.2234449052245258,-0.0844269392631817,1.0565965048368018,-0.5020548335940057,-0.1992455348027026,-0.7936026839152286,-0.8233544942059488,0.7870032817973309,-0.3297873679003881
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,0,0,2,1,1,1,0,0,0,0,0,2,3,4,4,0,0,14,0,0,0,0,5,5,5,7,3,29,93,0,45,37,5,11,140,0.0034976697314259,0.5489538166046446,0.6662189107792902,-0.7269936810053759,-0.0596129065343268,0.59164056161788,1.4916942849175954,-0.5731701279800845,-0.0593757274998293,0.2188955091411032,0.4481611026343189,0.4080023236935587,0.0475487177436172,-1.34692277389321
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,3,2,1,1,1,0,0,0,0,0,3,1,3,4,3,0,11,7,0,0,0,2,3,12,9,1,9,44,9,8,45,0,12,32,-1.581428941671574,-0.4074760642498855,-0.4030039514246065,1.5078433059645604,1.6568747651949902,-1.557201177885356,-1.5176337589460165,0.4540830731310182,-1.4100043369820858,-1.7274373841453825,-1.6196313927996646,-1.625258488231934,-0.5945413303009659,-1.1663924811178554
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,0,0,3,1,2,4,0,3,14,8,0,0,0,10,4,5,10,10,29,89,7,30,55,0,15,235,1.1198322262959497,-1.0002605250157577,-1.7374854429139996,0.6311004374467225,0.2730202226293794,1.812632983959397,0.7589434470653238,0.7938549196957345,0.8671427152402219,1.59921346443254,0.711235757572357,0.8170592731426334,1.8005609415282355,1.4239181143677349
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,0,0,3,1,2,4,0,3,14,7,3,0,1,8,4,5,9,10,29,89,0,46,51,0,14,222,0.7796491085074119,-0.4074760642498855,-1.618940877245383,1.4150259978440378,0.4777083089604707,1.6301035709360432,0.6690804744531207,0.8749288954261342,0.8883564886838687,0.9815908067649634,0.3576702767012347,0.390247710239458,1.304320383163482,-0.9007711903963742
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,3,3,1,2,0,1,3,1,2,0,0,1,4,3,1,2,1,6,2,14,5,0,0,0,12,5,3,5,6,29,59,2,7,46,0,14,198,2.581706274939514,0.2358247375000559,-1.259374587073794,0.8083933586507114,-0.9835224072124782,2.2669160603019978,1.078770675544761,1.9083724739944845,2.7807903819878876,1.7815643319602112,1.443560187898245,1.9420648122235,1.7799165451629262,1.3028713984998104
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,3,1,3,1,1,2,1,1,1,0,0,0,0,0,3,1,3,4,0,0,11,8,0,0,2,7,5,6,4,1,2,93,0,39,26,0,8,158,0.5980925612164375,0.5489538166046446,-1.4141875056426187,1.349355826433342,-0.9835224072124782,-0.2785347852296243,-0.3568962242688269,-0.1097404994669693,-0.093978973532583,-0.2882392225887328,-0.1965241434216742,-0.2426394197797304,-0.990937226745125,-0.0265539115611625
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,0,0,3,3,2,4,2,3,14,8,0,0,0,6,5,5,9,10,29,57,0,22,9,2,12,153,-0.0506209167256177,1.3434376506571473,1.301772700086773,-0.1765221534977852,-0.66098578470904,1.2867852329805598,0.9753016105465248,-0.6833488622393157,0.4020376200770478,1.0587330349184714,1.318197450140674,1.2615873085472684,0.8149612902538313,-0.9193342075107324
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,0,0,3,3,2,4,2,3,14,13,5,0,0,6,4,5,11,10,29,52,0,46,38,0,15,102,-0.2888622019016561,0.5489538166046446,-0.2962074485254473,-1.2317347602531687,-0.9835224072124782,1.328696252409166,0.8994874326673472,-1.1360950973987942,0.0678518124518078,0.6271244232104356,0.5727097657267721,0.5135526425067504,1.4807818253149203,-0.8933846940130906
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,1,1,2,1,2,1,0,0,0,0,0,3,3,4,4,6,4,12,6,0,0,3,7,5,6,8,5,29,75,0,30,10,0,12,158,0.8643214355637744,-0.086791204496679,-0.4030039514246065,-1.0891177690700695,-0.9835224072124782,0.9743638389663368,-0.2803535488566245,-1.0661038942128214,0.856508278163277,1.5191083713709015,0.6077530616912837,0.5483228884575435,0.9772887190575528,1.4656939053081708
0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,2,2,0,1,1,1,0,0,0,1,4,4,3,2,6,4,0,10,5,5,2,0,3,3,8,7,1,29,93,0,35,35,0,10,88,-1.0257371192367164,1.5447373236290325,0.6662189107792902,0.6311004374467225,-0.9835224072124782,-0.8590384840673124,-0.2653801226393755,0.9279464830035258,-0.5680654844654051,-1.089397893747233,-1.2669228326286666,-1.2823903944711714,-0.6090605178243268,-0.4644727699604815
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,2,0,1,3,1,0,0,0,6,4,3,1,2,3,2,3,14,10,0,0,1,7,4,6,10,10,29,89,0,29,19,0,15,164,0.018969268777702,-0.7150912052775664,-1.4141875056426187,1.85440883308762,0.7916545070322983,1.0974786774483922,0.8722136057963328,0.4540830731310182,0.275856993620032,-0.1396650150137501,-0.0114959215826985,-0.0617940928353333,1.201549336957202,0.8681889148107789
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,2,0,11,6,0,0,3,4,4,7,5,1,29,38,0,30,54,0,8,68,0.0112334692545638,1.3434376506571473,0.2463412581632292,2.166506381794112,-0.3066247813548275,-0.5438916061232862,-0.596471043744812,0.9801153898004888,-0.4465133176688213,-0.1098208848482169,-0.6428941361162154,-0.6770791732109831,-0.8738254883651732,1.4650052191737148
0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,1,0,0,0,3,1,3,4,0,0,11,1,3,0,0,8,6,5,3,3,29,38,2,47,14,0,7,200,1.1961072095940912,-1.9585925941151596,-1.0902283358920428,-0.9348696665633494,-0.9835224072124782,0.2793361830138812,1.5234287582215935,-1.0661038942128214,-0.266003390911973,0.3078891969271333,0.8774355273613881,0.8170592731426334,-0.97821238721074,-1.1591140139321336
0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,3,0,11,6,8,0,0,2,4,11,8,1,2,53,2,19,5,0,11,32,-1.4903545736305457,0.8424975802867148,0.138063196776851,-1.2985392131419908,-0.9151539483357732,-1.557201177885356,-1.254141805078108,-1.1130309491306636,-1.3432773768775244,-1.540022711138361,-1.5491639472261425,-1.5566238439555569,-0.7232176884423268,0.9933812511351344
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,0,0,3,3,2,4,4,3,14,8,2,0,1,4,4,8,9,10,29,38,0,8,22,0,13,68,-0.5735983097288317,1.1088376442338947,0.0292531664034513,-0.1765221534977852,-0.9835224072124782,-0.337486173772119,-0.4587962176574712,1.2031187454579362,-0.6116501462678064,-0.4930001228760821,-0.727438884524551,-0.7591537356740167,0.4044971419065775,-1.156944427547769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,2,4,0,0,1,9,0,0,2,6,6,5,4,0,29,55,0,35,50,0,7,148,0.553609046441316,1.1088376442338947,0.3536796733949619,1.0170586150705485,-0.3471594976426787,0.0679185905914471,-0.3081933622725276,-1.1589096336726814,0.5381363743778467,0.9025631191244629,0.4481611026343189,0.6511890377286685,-0.8335372090420202,-0.4419171737529042
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,1,3,4,2,0,11,9,0,0,3,7,5,6,4,1,29,89,0,32,43,0,7,158,0.2505257561589182,-2.146880336358832,-1.3386031644305745,0.6311004374467225,-0.8802310671037482,-0.4813809988531414,-0.7949081679136017,-0.3740796013711968,-0.4353829741996874,-0.0201268835384467,-0.1042052199949926,-0.1524742077378546,-1.161156028903504,-1.2836311677717287
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,4,0,11,8,0,0,1,3,4,9,6,1,29,59,0,35,4,4,9,39,-0.9664702248211704,1.3434376506571473,1.0487145557933408,-0.3660322314557613,-0.8802310671037482,-1.318572626943721,-0.9935302183792366,-1.042290909961959,-0.5680654844654051,-1.0135485520990912,-1.186381808158132,-1.2042586529873378,-0.9135031257025488,-0.4980293394530954
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,3,0,3,2,1,1,1,0,0,0,0,0,2,2,4,4,4,0,13,6,0,0,0,4,5,8,9,8,2,93,6,40,46,2,12,62,-1.038738597469742,0.2358247375000559,0.5639814318156332,1.4467244389848466,-0.545789679977609,-0.7159335130053031,-0.9585343176581586,2.3292182962896,-0.8647277084149999,-0.9878524328049404,-0.6428941361162154,-0.6770791732109831,-0.0307214930948692,-0.0298037899211447
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,2,0,11,7,0,0,0,4,4,8,5,1,57,60,0,8,22,10,9,18,-0.3572359996178893,-1.6701775151945792,-0.2962074485254473,-0.4589346106871431,-0.9835224072124782,-1.0849854899259086,-0.8644292478728803,0.48318783165985,-0.9053369318642664,-0.9878524328049404,-0.9680669777898988,-0.9925620629759474,-0.990937226745125,-1.158375814415462
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,2,1,0,0,0,1,0,3,3,4,4,6,4,12,8,2,0,0,6,5,5,8,5,29,93,0,19,4,0,12,148,0.8712996602370603,0.5489538166046446,0.2463412581632292,-0.7698128068046494,1.1478237683489436,0.9719113909937231,0.1089779481005594,-0.7373149753948344,0.7704960694735821,1.2545514702103722,0.6077530616912837,0.5483228884575435,0.9108179902826976,0.9615441463703782
