cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat109,cat110,cat111,cat112,cat113,cat114,cat115,cat116,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,loss
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,3,3,0,1,2,1,1,1,0,0,0,0,0,2,3,3,4,2,0,11,7,3,0,0,6,7,6,5,3,29,52,0,19,13,0,9,148,0.503312,0.555782,0.711159,0.229617,0.281143,0.463958,0.678809,0.37194,0.44352,0.45017,0.718299,0.705111,0.321548,0.709024,473.76
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,1,3,3,3,1,2,1,1,1,0,0,0,0,0,3,3,3,4,5,0,11,8,0,0,0,6,7,4,5,9,51,97,0,24,54,2,9,152,1.6e-05,0.862654,0.944251,0.950598,0.281143,0.012683,0.069503,0.73247,8e-05,0.0,0.915823,0.908179,0.000228,0.335189,505.73
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,3,0,11,10,0,0,0,2,4,11,8,1,2,53,0,8,5,4,11,32,0.214605,0.737068,0.527991,0.215482,0.295397,0.171743,0.274064,0.2638,0.2418,0.2123,0.169206,0.167768,0.339244,0.255074,425.26
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,0,0,3,3,2,3,0,3,14,11,3,0,0,10,5,4,10,10,29,59,0,38,3,0,14,234,0.655966,0.737068,0.336963,0.738221,0.388783,0.896223,0.839287,0.819,0.58325,0.80569,0.832976,0.832658,0.867611,0.762576,563.65
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,0,0,2,3,2,4,2,3,14,0,0,0,0,6,5,6,8,4,29,52,0,35,44,2,13,153,0.559571,0.488789,0.57136,0.452887,0.281143,0.649955,0.74207,0.37754,0.5914,0.5,0.661688,0.648446,0.657761,0.375997,329.56
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,3,2,1,1,1,0,0,0,0,0,3,3,3,4,2,0,11,0,0,0,0,5,5,6,5,3,29,7,2,35,14,0,8,116,0.494613,0.488789,0.634224,0.267727,0.281143,0.414753,0.582549,0.33906,0.40455,0.47779,0.535044,0.523266,0.318646,0.380023,467.25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,1,0,2,1,1,1,0,0,0,1,4,3,3,3,4,4,0,11,5,0,0,0,3,5,8,7,1,29,55,4,35,54,0,9,46,0.327952,0.827585,0.745801,0.886774,0.422268,0.281728,0.314502,0.64027,0.34365,0.45567,0.304315,0.301921,0.333292,0.381537,438.97
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,2,0,11,9,0,0,0,6,5,6,5,3,29,52,0,0,13,4,9,144,0.503312,0.488789,0.506105,0.215482,0.281143,0.432555,0.659806,0.33906,0.39849,0.42828,0.523384,0.530877,0.321548,0.403393,595.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,3,0,2,1,1,1,0,0,0,0,0,2,3,3,4,2,0,11,14,0,0,1,4,5,6,5,3,29,49,0,19,6,0,9,121,0.457024,0.785784,0.844219,0.236924,0.281143,0.450533,0.633426,0.40603,0.5042,0.34928,0.523384,0.51183,0.318646,0.721545,542.88
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,3,2,1,3,1,0,0,0,0,0,3,1,2,4,4,2,14,9,0,0,0,4,4,9,6,6,29,0,0,19,35,4,14,70,0.667647,0.358319,0.26357,0.442784,0.674529,0.292074,0.269473,0.566,0.69676,0.20496,0.275431,0.270746,0.506666,0.712803,315.46
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,3,3,0,1,2,1,1,1,0,0,0,0,1,2,1,3,4,4,0,11,13,3,0,0,3,4,10,7,1,2,44,2,22,35,0,11,39,0.325401,0.422197,0.592681,0.473202,0.758711,0.201125,0.262345,0.24564,0.30859,0.21983,0.199654,0.214808,0.351299,0.314238,477.33
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,3,1,2,1,2,1,0,0,0,0,0,3,1,4,4,0,4,12,13,2,0,0,5,5,7,8,5,29,44,0,46,35,0,13,131,0.538034,0.15999,0.54977,0.383428,0.651246,0.516518,0.427817,0.61229,0.54609,0.54433,0.430255,0.481306,0.6426,0.295676,577.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,3,1,1,2,1,0,1,0,0,0,1,4,3,3,2,4,4,0,0,5,0,0,0,5,6,6,6,7,29,96,2,6,47,0,7,140,0.141617,0.488789,0.484196,0.614134,0.281143,0.319778,0.588777,0.4293,0.18685,0.33428,0.511698,0.500382,0.179462,0.214612,528.42
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,3,1,1,2,1,1,3,0,0,0,0,0,3,1,2,6,4,0,10,14,0,0,0,2,3,9,7,1,29,55,4,22,35,0,11,87,0.284869,0.358319,0.61366,0.514031,0.281143,0.26952,0.349614,0.67263,0.38249,0.26459,0.169206,0.167768,0.360468,0.29077,330.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,0,1,1,1,0,0,0,6,4,3,3,3,4,2,0,11,5,0,0,0,5,5,6,5,1,29,48,2,46,35,0,9,131,0.514906,0.245921,0.54977,0.383428,0.777274,0.416753,0.50114,0.54236,0.39849,0.45017,0.422624,0.481306,0.333292,0.296595,518.79
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,0,0,11,6,3,0,0,8,7,5,5,3,29,93,0,46,13,0,9,211,0.583707,0.358319,0.54977,0.208655,0.281143,0.570733,0.94802,0.2926,0.56682,0.46672,0.771508,0.785706,0.363547,0.294785,609.67
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,3,1,1,2,1,1,1,0,0,0,0,0,3,3,2,4,4,0,8,10,0,0,0,4,4,8,6,0,29,38,0,35,30,5,9,62,0.273204,0.620805,0.484196,0.18295,0.281143,0.287716,0.31514,0.24564,0.38249,0.3148,0.301022,0.305148,0.276878,0.38574,612.74
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,6,4,3,3,3,4,4,0,11,8,0,0,0,2,4,12,8,1,29,55,2,8,22,0,12,32,0.289618,0.827585,0.506105,0.534409,0.635304,0.169248,0.221,0.6984,0.30859,0.2123,0.167024,0.165648,0.391741,0.240314,563.01
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,0,0,2,3,2,4,2,3,14,11,3,0,0,6,5,6,10,10,29,59,0,36,4,0,12,148,0.500412,0.681761,0.57136,0.327354,0.718531,0.673638,0.548733,0.39455,0.44145,0.7877,0.644013,0.630853,0.746494,0.371125,449.96
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,3,1,0,1,3,1,0,0,0,0,0,3,3,2,4,2,3,14,8,0,0,1,6,5,6,9,10,29,89,0,18,55,0,11,148,0.425579,0.737068,0.673861,0.809278,0.551723,0.608558,0.534767,0.92002,0.4832,0.67065,0.685687,0.682413,0.633362,0.441678,563.76
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,1,1,1,2,1,3,1,0,0,0,0,0,3,2,2,4,2,3,14,14,0,0,0,5,5,8,9,10,29,111,2,30,35,0,13,131,0.40726,0.199504,0.61366,0.383428,0.594196,0.436312,0.44376,0.6984,0.39447,0.43919,0.430255,0.519456,0.605077,0.807647,533.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,2,0,11,8,3,0,0,4,4,7,5,1,29,59,0,30,4,0,9,62,0.503312,0.488789,0.57136,0.373816,0.310061,0.337155,0.340247,0.26847,0.41471,0.44467,0.341813,0.335036,0.318646,0.806724,580.89
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,1,1,3,1,1,2,1,1,1,0,0,0,2,0,3,3,3,4,4,0,11,12,0,0,0,3,3,8,7,1,29,52,4,22,36,8,10,46,0.254071,0.15999,0.298977,0.336414,0.577339,0.276287,0.308363,0.2926,0.24958,0.27777,0.180456,0.178698,0.310026,0.304442,578.34
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,3,3,1,1,0,1,3,1,0,0,0,6,4,3,3,2,4,4,3,14,5,2,0,0,3,5,8,10,10,29,52,2,35,36,0,13,79,0.276672,0.785784,0.944251,0.432728,0.960658,0.421334,0.478328,0.56011,0.31039,0.42284,0.453334,0.443374,0.611431,0.386985,587.12
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,1,3,3,1,1,0,1,3,1,0,0,0,6,4,3,1,2,4,2,3,14,10,0,0,1,6,4,8,10,10,29,37,0,44,35,8,16,147,0.391956,0.15999,0.26357,0.432728,0.602545,0.436312,0.544355,0.48864,0.36285,0.20496,0.388786,0.40609,0.648701,0.673913,573.9
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,0,1,1,1,0,0,0,6,4,3,3,3,4,0,0,11,0,0,0,0,7,6,6,5,1,2,59,0,46,45,2,9,161,0.634734,0.488789,0.37718,0.886774,0.405415,0.45607,0.409847,0.36083,0.46853,0.51666,0.6075,0.594646,0.363547,0.301777,283.18
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,0,0,2,1,1,1,0,0,0,0,0,2,1,3,4,2,0,11,0,0,0,0,5,5,8,6,1,29,37,2,39,35,0,10,131,0.475784,0.488789,0.397983,0.383428,0.696981,0.331919,0.345585,0.36083,0.39849,0.39599,0.415029,0.40609,0.363547,0.60376,469.61
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,3,3,1,3,2,1,1,1,0,0,0,0,0,3,1,2,4,4,0,8,13,6,0,1,4,5,8,6,0,29,38,0,30,30,0,9,62,0.273204,0.488789,0.484196,0.18295,0.281143,0.281253,0.296701,0.24564,0.38249,0.3148,0.307628,0.301921,0.276878,0.806617,556.82
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,0,1,3,1,0,0,0,6,4,3,3,2,4,2,3,14,6,2,0,0,6,4,6,12,10,29,55,0,24,9,0,15,156,0.307837,0.827585,0.280933,0.364302,0.397069,0.666096,0.487324,0.36083,0.37853,0.48334,0.4922,0.481306,0.746494,0.335189,523.43
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,0,0,3,2,2,3,0,3,14,13,0,0,0,10,5,4,10,10,29,52,2,30,3,0,14,234,0.655966,0.555782,0.336963,0.738221,0.281143,0.894903,0.76938,0.819,0.58325,0.80569,0.843548,0.832658,0.866072,0.812373,610.87
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,0,0,2,3,2,4,2,3,14,10,0,0,0,6,6,7,10,10,29,74,0,22,5,4,12,148,0.403067,0.785784,0.728827,0.24439,0.585792,0.550457,0.480422,0.2926,0.38249,0.59869,0.730752,0.717648,0.660756,0.305197,399.84
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,0,1,1,1,0,0,0,6,4,3,3,3,4,2,0,11,8,0,0,0,4,4,6,5,1,29,93,0,16,45,4,9,62,0.513457,0.681761,0.54977,0.594598,0.405415,0.416181,0.402349,0.62918,0.5063,0.37493,0.338312,0.331643,0.315758,0.357316,519.48
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,1,3,4,4,0,11,1,0,0,1,3,4,10,7,1,2,93,0,35,35,0,11,39,0.325401,0.488789,0.592681,0.473202,0.758711,0.201125,0.260915,0.24564,0.30859,0.21983,0.199654,0.214808,0.351299,0.384641,384.56
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,3,2,0,1,1,1,0,0,0,6,4,3,3,0,4,2,0,3,10,0,0,0,8,7,4,5,7,29,93,0,30,13,4,7,211,0.319068,0.299102,0.54977,0.208655,0.281143,0.540251,0.973001,0.3026,0.32128,0.46672,0.771508,0.785706,0.213045,0.812086,568.03
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,1,1,1,3,1,1,2,1,3,1,0,0,0,0,0,3,1,2,4,2,3,14,8,0,0,0,6,3,7,11,10,29,80,6,22,22,8,15,144,0.321594,0.15999,0.201309,0.402922,0.281143,0.567272,0.396288,0.61795,0.34365,0.38016,0.341813,0.335036,0.704052,0.306926,425.21
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,1,1,3,3,1,0,2,1,1,1,0,0,0,1,0,3,3,3,4,4,0,11,8,0,0,1,3,4,9,6,1,29,93,0,35,4,0,9,39,0.312802,0.681761,0.711159,0.412789,0.422268,0.220686,0.268988,0.27797,0.38249,0.31003,0.24541,0.241676,0.298734,0.600038,611.95
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,3,3,1,1,0,1,3,1,0,0,0,6,4,3,3,2,3,0,3,14,8,2,0,0,10,5,6,11,10,29,52,0,19,46,0,14,234,0.612965,0.245921,0.230975,0.761209,0.281143,0.78973,0.664751,0.82252,0.58325,0.79863,0.757468,0.74464,0.862949,0.740079,490.61
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,0,4,2,0,3,8,0,0,1,6,6,4,5,3,29,3,0,8,18,0,8,151,0.390575,0.555782,0.692825,0.473202,0.551723,0.541712,0.944379,0.54236,0.39447,0.28677,0.705501,0.692256,0.243546,0.250157,611.72
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,2,3,3,4,2,0,11,13,0,0,1,4,5,6,5,1,29,93,0,8,0,0,8,62,0.432682,0.681761,0.80643,0.259793,0.281143,0.416181,0.583989,0.31796,0.38846,0.49444,0.457203,0.447145,0.30435,0.233142,457.44
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,6,4,3,3,2,4,2,3,14,13,0,0,0,6,5,6,9,10,29,89,2,18,55,0,11,148,0.425579,0.620805,0.673861,0.809278,0.517162,0.608558,0.493861,0.92002,0.4832,0.67065,0.695685,0.682413,0.633362,0.424965,569.8
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,0,1,2,1,1,1,0,0,0,0,0,2,3,3,3,0,0,11,9,0,0,0,6,5,6,5,1,2,59,0,24,45,5,9,150,0.634734,0.488789,0.336963,0.894723,0.811271,0.45607,0.409847,0.36083,0.46853,0.51666,0.4922,0.485119,0.363547,0.327101,531.1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,2,1,0,0,0,1,0,3,1,4,4,6,4,12,9,0,0,0,7,4,6,8,5,29,55,0,11,48,2,11,158,0.636078,0.488789,0.280933,0.50382,0.413817,0.663212,0.495465,0.32317,0.64873,0.79139,0.472726,0.500382,0.689974,0.46261,553.16
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,3,2,1,2,1,0,0,0,0,0,3,3,4,4,6,4,12,6,2,0,0,6,5,5,8,5,29,55,0,11,4,0,12,148,0.642763,0.488789,0.54977,0.327354,0.422268,0.688705,0.490407,0.33906,0.62542,0.73106,0.622276,0.609277,0.687115,0.478687,580.0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,3,1,3,1,0,0,0,0,0,3,3,2,4,2,3,14,1,2,0,0,6,6,5,9,10,29,55,4,46,55,0,11,156,0.404463,0.785784,0.777587,0.849584,0.560299,0.659525,0.586983,0.92176,0.4832,0.68039,0.81013,0.798279,0.633362,0.295447,581.59
